beds,baths,size,zip_code,price,lot_sq_ft,bed_bath_diff,bed_bath_ratio,lot_size_ratio
2,2.0,1227.0,98115,715000.0,1393.0,0.0,1.0,1.1352893235533823
5,4.0,2734.0,98115,1300000.0,3774.0,1.0,1.25,1.3803950256035113
2,2.0,839.0,98125,385000.0,23086.800000000003,0.0,1.0,27.517044100119193
3,1.0,1120.0,98178,708000.0,7407.0,2.0,3.0,6.613392857142857
3,2.0,1482.0,98117,919000.0,1085.0,1.0,1.5,0.7321187584345479
3,3.5,1680.0,98126,675000.0,1486.0,-0.5,0.8571428571428571,0.8845238095238095
2,2.0,1400.0,98199,699950.0,14810.400000000001,0.0,1.0,10.578857142857144
3,2.0,1370.0,98112,910000.0,21780.0,1.0,1.5,15.897810218978103
4,2.0,2140.0,98199,1150000.0,6250.0,2.0,2.0,2.9205607476635516
3,2.0,1710.0,98133,659000.0,4267.0,1.0,1.5,2.4953216374269007
